cid,character,movement_type,src_slot,dst_slot,animation_hex,predicate_text,source_is_neutral,source_is_stance_root,same_bank,motion_decoded,root_curve_status,cell_count,offensive_cell_count,earliest_offensive_cell_frame,earliest_return_or_guard_frame,earliest_stance_return_frame,earliest_unresolved_recovery_frame,recovery_trust_status,recovery_trust_confidence,target_cid,target_character,target_bank_kind,target_resolution_status,trust_status,trust_score,trust_reason
022,Setsuka,forward_step_candidate,459,460,02B0,(any:forward),False,False,True,True,decoded_root_motion,1,1,22,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
022,Setsuka,forward_step_candidate,462,463,02B0,(any:forward),False,False,True,True,decoded_root_motion,1,1,22,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
022,Setsuka,forward_step_candidate,2293,2490,1255,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
022,Setsuka,sidestep_down_candidate,501,503,05E7,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_down_candidate,502,503,05E7,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_down_candidate,567,6,05F8,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_down_candidate,1687,1667,0575,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,move_bucket_2,resolved_move_bucket,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_down_candidate,2773,567,0597,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_down_candidate,2773,567,0597,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_down_candidate,3149,543,05E5,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_down_candidate,3168,581,05C4,(any:down),False,False,True,True,decoded_root_motion,1,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_down_candidate,3149,541,05E3,(any:down),False,False,True,True,decoded_root_motion,2,2,19,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
022,Setsuka,sidestep_down_candidate,3149,542,05E4,(any:down),False,False,True,True,decoded_root_motion,2,2,19,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
022,Setsuka,sidestep_down_candidate,3149,542,05E4,(any:down),False,False,True,True,decoded_root_motion,2,2,19,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
022,Setsuka,sidestep_down_candidate,3167,396,0269,(any:down),False,False,True,True,decoded_root_motion,4,4,21,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
022,Setsuka,sidestep_up_candidate,315,316,05A2,(any:up),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
022,Setsuka,sidestep_up_candidate,413,416,05C3,(any:up),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
022,Setsuka,sidestep_up_candidate,558,393,038C,(any:up),True,True,True,True,decoded_root_motion,1,1,15,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
022,Setsuka,sidestep_up_candidate,558,393,038C,(any:up),True,True,True,True,decoded_root_motion,1,1,15,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
022,Setsuka,sidestep_up_candidate,558,403,01FE,(any:up),True,True,True,True,decoded_root_motion,2,2,11,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
022,Setsuka,sidestep_up_candidate,435,416,05C3,(any:up),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_up_candidate,2830,544,039B,(any:up),False,False,True,True,decoded_root_motion,1,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_up_candidate,3167,549,039B,(any:up),False,False,True,True,decoded_root_motion,1,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_up_candidate,3168,548,039B,(any:up),False,False,True,True,decoded_root_motion,1,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_up_candidate,3170,161,0305,(any:up),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
022,Setsuka,sidestep_up_candidate,3170,166,0305,(any:up),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,022,Setsuka,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,back_diagonal,358,360,002A,(back+up),True,True,True,True,decoded_root_motion,3,3,21,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,148,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,257,258,0231,(any:back),True,True,True,True,decoded_root_motion,2,2,16,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,319,320,02C7,(any:back),True,True,True,True,decoded_root_motion,1,1,34,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,380,381,02A9,(any:back),True,True,True,True,decoded_root_motion,1,1,31,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,403,404,0320,(any:back),True,True,True,True,decoded_root_motion,2,2,16,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,412,413,0291,(any:back),True,True,True,True,decoded_root_motion,1,1,30,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,461,462,02A3,(any:back),True,True,True,True,decoded_root_motion,1,1,6,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,511,512,02A9,(any:back),True,True,True,True,decoded_root_motion,1,1,31,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,2038,1672,1491,(any:back),True,True,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,backstep_candidate,258,259,0119,(any:back),False,False,True,True,decoded_root_motion,1,1,17,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,344,345,0235,(any:back),False,False,True,True,decoded_root_motion,1,1,17,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,388,381,02A9,(any:back),False,False,True,True,decoded_root_motion,1,1,31,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,402,381,02A9,(any:back),False,False,True,True,decoded_root_motion,1,1,31,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,462,463,02A3,(any:back),False,False,True,True,decoded_root_motion,1,1,6,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,515,512,02A9,(any:back),False,False,True,True,decoded_root_motion,1,1,31,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,516,512,02A9,(any:back),False,False,True,True,decoded_root_motion,1,1,31,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,520,529,031B,(any:back),False,False,True,True,decoded_root_motion,1,1,55,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,520,534,031B,(any:back),False,False,True,True,decoded_root_motion,1,1,55,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,backstep_candidate,2039,2341,1254,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,backstep_candidate,2172,2347,15DF,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,backstep_candidate,2174,2347,15DF,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,backstep_candidate,2228,2350,1168,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,backstep_candidate,2267,2352,1251,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,eight_way_or_ambiguous,161,164,014C,(any:back|forward|down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,trusted_basic,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
023,Tira,forward_diagonal,358,361,0314,(forward+up),True,True,True,True,decoded_root_motion,3,3,19,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,148,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_diagonal,277,356,039E,(forward+up),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,148,source is not proven neutral or stance-root basic movement
023,Tira,forward_diagonal,509,356,039E,(forward+up),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,148,source is not proven neutral or stance-root basic movement
023,Tira,forward_step_candidate,295,296,0215,(any:forward),True,True,True,True,decoded_root_motion,1,1,17,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,305,306,024F,(any:forward),True,True,True,True,decoded_root_motion,1,1,24,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,319,325,02A7,(any:forward),True,True,True,True,decoded_root_motion,1,1,27,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,321,322,02C6,(any:forward),True,True,True,True,decoded_root_motion,1,1,32,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,325,326,02A8,(any:forward),True,True,True,True,decoded_root_motion,1,1,35,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,380,382,0290,(any:forward),True,True,True,True,decoded_root_motion,1,1,30,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,412,414,0296,(any:forward),True,True,True,True,decoded_root_motion,1,1,30,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,511,513,0290,(any:forward),True,True,True,True,decoded_root_motion,1,1,30,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,2038,1672,1491,(any:forward),True,True,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,forward_step_candidate,168,477,0211,(any:forward),False,False,True,True,decoded_root_motion,1,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,forward_step_candidate,296,297,03D2,(any:forward),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,forward_step_candidate,2951,477,0211,(any:forward),False,False,True,True,decoded_root_motion,1,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,forward_step_candidate,2951,477,0211,(any:forward),False,False,True,True,decoded_root_motion,1,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,forward_step_candidate,273,274,03EE,(any:forward),False,False,True,True,decoded_root_motion,1,1,21,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,298,299,036C,(any:forward),False,False,True,True,decoded_root_motion,1,1,16,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,299,300,03EE,(any:forward),False,False,True,True,decoded_root_motion,1,1,25,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,328,329,02E9,(any:forward),False,False,True,True,decoded_root_motion,1,1,27,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,369,370,038F,(any:forward),False,False,True,True,decoded_root_motion,2,2,34,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,370,371,038F,(any:forward),False,False,True,True,decoded_root_motion,2,2,34,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,388,382,0290,(any:forward),False,False,True,True,decoded_root_motion,1,1,30,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,402,382,0290,(any:forward),False,False,True,True,decoded_root_motion,1,1,30,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,429,432,039A,(any:forward),False,False,True,True,decoded_root_motion,1,1,29,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,508,509,0385,(any:forward),False,False,True,True,decoded_root_motion,1,1,17,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,515,513,0290,(any:forward),False,False,True,True,decoded_root_motion,1,1,30,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,516,513,0290,(any:forward),False,False,True,True,decoded_root_motion,1,1,30,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,forward_step_candidate,2039,2341,1254,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,forward_step_candidate,2172,2347,15DF,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,forward_step_candidate,2174,2347,15DF,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,forward_step_candidate,2229,2350,1168,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,forward_step_candidate,2269,2352,1251,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
023,Tira,sidestep_down_candidate,257,267,026D,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
023,Tira,sidestep_down_candidate,295,304,0145,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
023,Tira,sidestep_down_candidate,331,332,026E,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
023,Tira,sidestep_down_candidate,263,267,026D,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,298,304,0145,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,524,6,00EE,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,1504,1484,016C,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,move_bucket_2,resolved_move_bucket,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2620,524,03D9,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2620,524,03D9,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,203,0117,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unresolved_static_data,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,203,0117,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unresolved_static_data,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,203,0117,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unresolved_static_data,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,209,03CF,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unresolved_static_data,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,209,03CF,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unresolved_static_data,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,209,03CF,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unresolved_static_data,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,209,03CF,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unresolved_static_data,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,209,03CF,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unresolved_static_data,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,209,03CF,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unresolved_static_data,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,209,03CF,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unresolved_static_data,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,237,0117,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,237,0117,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,356,039E,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,356,039E,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,362,0355,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,362,0355,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,511,0275,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,511,0275,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,515,0275,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,515,0275,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,516,0275,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,516,0275,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
023,Tira,sidestep_down_candidate,2951,348,02FE,(any:down),False,False,True,True,decoded_root_motion,3,3,32,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,sidestep_down_candidate,2951,348,02FE,(any:down),False,False,True,True,decoded_root_motion,3,3,32,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
023,Tira,sidestep_down_candidate,2951,348,02FE,(any:down),False,False,True,True,decoded_root_motion,3,3,32,,,,unknown_from_static_bytecode,unknown,023,Tira,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
