cid,character,movement_type,score,confidence,distance_tier,source_kind,src_slot,dst_slot,dst_bank,target_cid,target_character,target_bank_kind,target_resolution_status,predicate_text,predicate_kind,predicate_args,animation_hex,animation_length,has_attack_cell,cells,mot_status,mot_size,mot_sha1,mot_entropy,shared_character_count,shared_characters,common_bank_size,common_bank_sha1,reason
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,311,312,0,060,2B,local,resolved_local,(any:back),direction,0x0005 0x0001,0361,100.0,True,95 96 -1 -1 -1 -1,character_motion_section,11536,deb1948ad4ebc39b54876f405423b48c861bcb44,7.6056,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,412,406,0,060,2B,local,resolved_local,(any:back),direction,0x0020 0x0001 0x0019,0377,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,7064,279d63a64c6557362526989f3d129c20750fb8e5,7.7581,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3080,411,0,060,2B,local,resolved_local,(any:back),direction,0x0006 0x0001,0378,100.0,True,225 -1 -1 -1 -1 -1,character_motion_section,6144,3068d6631b211969eea102041cc9f8271228bd73,7.5416,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3081,411,0,060,2B,local,resolved_local,(any:back),direction,0x0006 0x0001,0378,100.0,True,225 -1 -1 -1 -1 -1,character_motion_section,6144,3068d6631b211969eea102041cc9f8271228bd73,7.5416,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,446,447,0,060,2B,local,resolved_local,(any:back),direction,0x0006 0x0001,0342,100.0,True,250 -1 -1 -1 -1 -1,character_motion_section,10728,380929bb8f2567a652d3ccad5caa7027e7b86d2c,7.8142,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,451,453,0,060,2B,local,resolved_local,(any:back),direction,0x0020 0x0001 0x0015,0477,100.0,True,258 -1 -1 -1 -1 -1,character_motion_section,11368,0f9f7d3834f39d9d282291807b1f79744e572793,7.8746,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,528,532,0,060,2B,local,resolved_local,(any:back),direction,0x0005 0x0001,0384,100.0,True,324 -1 -1 -1 -1 -1,character_motion_section,9824,f45c46c9c648d8b5781a881016731d96838bab2a,7.633,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3070,566,0,060,2B,local,resolved_local,(any:back),direction,0x0006 0x0001,044F,100.0,True,351 352 -1 -1 -1 -1,character_motion_section,8416,1d0532f725d3e96dfd53a6f5f7911bb1fa2fe8c9,7.5699,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3071,566,0,060,2B,local,resolved_local,(any:back),direction,0x0006 0x0001,044F,100.0,True,351 352 -1 -1 -1 -1,character_motion_section,8416,1d0532f725d3e96dfd53a6f5f7911bb1fa2fe8c9,7.5699,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,617,628,0,060,2B,local,resolved_local,(any:back),direction,0x0006 0x0001,034B,100.0,True,431 -1 -1 -1 -1 -1,character_motion_section,11872,38cedcef78d7a3f66bbbe02f2393c36b66919230,7.6992,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,628,629,0,060,2B,local,resolved_local,(any:back),direction,0x0006 0x0001,034B,100.0,True,432 -1 -1 -1 -1 -1,character_motion_section,11872,38cedcef78d7a3f66bbbe02f2393c36b66919230,7.6992,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,629,630,0,060,2B,local,resolved_local,(any:back),direction,0x0006 0x0001,034C,100.0,True,433 -1 -1 -1 -1 -1,character_motion_section,13888,cb7c5b56f83b82e8b0200217b20897aabf0f453f,7.6614,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2160,1794,2,060,2B,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,1491,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2161,2463,2,060,2B,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,1254,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2294,2469,2,060,2B,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,15DF,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2296,2469,2,060,2B,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,15DF,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2350,2472,2,060,2B,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,1168,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2389,2474,2,060,2B,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,1251,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,161,164,0,060,2B,local,resolved_local,(any:back|forward|down),direction,0x0006 0x000B,0433,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,4616,3f1111ee5987ed43fe7af1c4397e059c13c1a9ce,7.5526,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,398,399,0,060,2B,local,resolved_local,(back+forward),direction,0x0020 0x0300 0x0013,048B,100.0,True,214 215 -1 -1 -1 -1,character_motion_section,10104,9e9f79b890cd222698d1df717c64078c12bc2603,7.6198,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,400,401,0,060,2B,local,resolved_local,(back+forward),direction,0x0020 0x0300 0x001D,0374,100.0,True,217 -1 -1 -1 -1 -1,character_motion_section,12128,7272a8eda0bf692c995539cdac48b0689d1e0f28,7.5798,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,404,405,0,060,2B,local,resolved_local,(back+forward),direction,0x0020 0x0300 0x000C,03B0,100.0,True,221 222 -1 -1 -1 -1,character_motion_section,8160,570991e06a51ede692fa995c51b164286408d052,7.6777,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,544,549,0,060,2B,local,resolved_local,(back+forward),direction,0x0020 0x0300 0x000C,044E,100.0,True,341 -1 -1 -1 -1 -1,character_motion_section,10976,0cc541b62bacd63684193f7fa26564b3a5e4a08b,7.532,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,3070,595,0,060,2B,local,resolved_local,(back+forward),direction,0x0006 0x0300 0x0002,0485,100.0,True,393 -1 -1 -1 -1 -1,character_motion_section,10600,78ee583f10a2e725f1e4a54528e76c55457938fe,7.628,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,3071,595,0,060,2B,local,resolved_local,(back+forward),direction,0x0006 0x0300 0x0002,0485,100.0,True,393 -1 -1 -1 -1 -1,character_motion_section,10600,78ee583f10a2e725f1e4a54528e76c55457938fe,7.628,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,595,599,0,060,2B,local,resolved_local,(back+forward),direction,0x0020 0x0300 0x001C,0485,100.0,True,400 -1 -1 -1 -1 -1,character_motion_section,10600,78ee583f10a2e725f1e4a54528e76c55457938fe,7.628,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_diagonal,88,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3070,603,0,060,2B,local,resolved_local,(forward+up),direction,0x0006 0x0600 0x0002,0494,100.0,True,407 408 -1 -1 -1 -1,character_motion_section,16528,4ffa3b397e21475c0452ec3e6631ad4d91dc7724,7.6912,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,260,269,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0438,100.0,True,40 -1 -1 -1 -1 -1,character_motion_section,14640,7ed2593afa4c776543c69743d3b16bda16ababbb,7.6308,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,306,310,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0344,100.0,True,92 93 -1 -1 -1 -1,character_motion_section,6928,fd6bb68296cdb97f8077eb308dbd2039c5d3a24e,7.5757,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,310,311,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0361,100.0,True,94 -1 -1 -1 -1 -1,character_motion_section,11536,deb1948ad4ebc39b54876f405423b48c861bcb44,7.6056,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,306,314,0,060,2B,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x000D,0373,100.0,True,98 -1 -1 -1 -1 -1,character_motion_section,9216,1fcd1d62c2a3849bfa7f00d3ce4787fbc66ee6e0,7.6275,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,319,320,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0346,100.0,True,105 -1 -1 -1 -1 -1,character_motion_section,10464,49939fa38345102ebbde798e3e652dc8147cb17e,7.5608,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,320,321,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0346,100.0,True,106 107 -1 -1 -1 -1,character_motion_section,10464,49939fa38345102ebbde798e3e652dc8147cb17e,7.5608,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,321,322,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0347,100.0,True,108 -1 -1 -1 -1 -1,character_motion_section,12192,f431a55d8eb5f88d903a1a9cf553c0fb4daf4366,7.6665,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,318,324,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,04D5,100.0,True,110 111 -1 -1 -1 -1,character_motion_section,9832,b782d47cacd16b8b520b75d83f5ac3e4e3ec8710,7.5513,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,318,327,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,04D5,100.0,True,118 119 -1 -1 -1 -1,character_motion_section,9832,b782d47cacd16b8b520b75d83f5ac3e4e3ec8710,7.5513,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,332,333,0,060,2B,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x001B,03C6,100.0,True,133 134 -1 -1 -1 -1,character_motion_section,11712,b1f5ead92834eefc7afde82e437afc70462005ba,7.6033,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,352,353,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0488,100.0,True,158 159 -1 -1 -1 -1,character_motion_section,7456,1d4f1fca77b4dd9ecb44125d7f467f4e75938b06,7.573,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,364,365,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0316,100.0,True,172 -1 -1 -1 -1 -1,character_motion_section,8032,95bb93f394f6516f96ebd5efd35afbe955f4b551,7.4769,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,365,366,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0316,100.0,True,173 -1 -1 -1 -1 -1,character_motion_section,8032,95bb93f394f6516f96ebd5efd35afbe955f4b551,7.4769,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,366,367,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,049B,100.0,True,174 175 -1 -1 -1 -1,character_motion_section,9776,70864f7f33e29330f958f315b2ac3b4cf8570c59,7.5745,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,414,406,0,060,2B,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x0020,0377,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,7064,279d63a64c6557362526989f3d129c20750fb8e5,7.7581,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,415,406,0,060,2B,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x0020,0377,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,7064,279d63a64c6557362526989f3d129c20750fb8e5,7.7581,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,416,406,0,060,2B,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x0020,0377,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,7064,279d63a64c6557362526989f3d129c20750fb8e5,7.7581,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3080,414,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0379,100.0,True,227 -1 -1 -1 -1 -1,character_motion_section,5720,0befd8a4e48faec8c55f724a2d5768fc4b25f36e,7.4448,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3081,414,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0379,100.0,True,227 -1 -1 -1 -1 -1,character_motion_section,5720,0befd8a4e48faec8c55f724a2d5768fc4b25f36e,7.4448,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,465,466,0,060,2B,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x001D,03AF,100.0,True,270 271 -1 -1 -1 -1,character_motion_section,9528,885542567084d018e627a54f86e446679cea0aaf,7.5487,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,168,503,0,060,2B,local,resolved_local,(any:forward),direction,0x0005 0x0002,0389,100.0,True,305 -1 -1 -1 -1 -1,character_motion_section,5760,99fc1f50c647bcc51ad345f06115ef41920080f6,7.4045,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,528,530,0,060,2B,local,resolved_local,(any:forward),direction,0x0005 0x0002,049E,100.0,True,320 321 -1 -1 -1 -1,character_motion_section,11336,106965eda4c8ac846418cfc8c5e00e7e1526f4a8,7.5606,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,535,536,0,060,2B,local,resolved_local,(any:forward),direction,0x0005 0x0002,0385,100.0,True,328 -1 -1 -1 -1 -1,character_motion_section,12504,cb6c5018783a6fc08a95b7d321bf53107c2ec066,7.7413,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,536,537,0,060,2B,local,resolved_local,(any:forward),direction,0x0005 0x0002,0385,100.0,True,329 -1 -1 -1 -1 -1,character_motion_section,12504,cb6c5018783a6fc08a95b7d321bf53107c2ec066,7.7413,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,537,538,0,060,2B,local,resolved_local,(any:forward),direction,0x0005 0x0002,0385,100.0,True,330 331 -1 -1 -1 -1,character_motion_section,12504,cb6c5018783a6fc08a95b7d321bf53107c2ec066,7.7413,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,538,542,0,060,2B,local,resolved_local,(any:forward),direction,0x0005 0x0002,0386,100.0,True,332 333 -1 -1 -1 -1,character_motion_section,11360,00df7278813d54bc2573023e548a761d4b83d0e4,7.7208,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,567,575,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,046B,100.0,True,369 370 371 -1 -1 -1,character_motion_section,14984,d1ee1fdb3a65e3ff5430821c40f3548ff837eaff,7.6254,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,567,578,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0470,100.0,True,374 -1 -1 -1 -1 -1,character_motion_section,13600,b3a484974eda38a0916085a88dbe5abf1346a862,7.5107,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,617,632,0,060,2B,local,resolved_local,(any:forward),direction,0x0006 0x0002,0476,100.0,True,435 -1 -1 -1 -1 -1,character_motion_section,13104,40ab65b886dfdaaec7c1d0e656ea0239a83473fc,7.7082,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
